timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1737041680748,1552,Login,200,,Http URL/API Test 1-2,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,1552,0,349
1737041680895,1407,Login,200,,Http URL/API Test 1-5,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,1407,0,201
1737041682303,10,randomPageSize,200,OK,Http URL/API Test 1-5,text,true,,0,0,20,20,null,0,0,0
1737041682301,12,randomPageSize,200,OK,Http URL/API Test 1-2,text,true,,0,0,20,20,null,0,0,0
1737041681111,1503,Login,200,,Http URL/API Test 1-9,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,1503,0,199
1737041681447,1167,Login,200,,Http URL/API Test 1-16,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,1167,0,161
1737041680847,1767,Login,200,,Http URL/API Test 1-4,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,1767,0,254
1737041682615,0,randomPageSize,200,OK,Http URL/API Test 1-9,text,true,,0,0,20,20,null,0,0,0
1737041682615,0,randomPageSize,200,OK,Http URL/API Test 1-16,text,true,,0,0,20,20,null,0,0,0
1737041682615,0,randomPageSize,200,OK,Http URL/API Test 1-4,text,true,,0,0,20,20,null,0,0,0
1737041681053,1565,Login,200,,Http URL/API Test 1-8,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,1565,0,176
1737041682618,1,randomPageSize,200,OK,Http URL/API Test 1-8,text,true,,0,0,20,20,null,0,0,0
1737041681546,1166,Login,200,,Http URL/API Test 1-18,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,1166,0,171
1737041682712,1,randomPageSize,200,OK,Http URL/API Test 1-18,text,true,,0,0,20,20,null,0,0,0
1737041681198,1584,Login,200,,Http URL/API Test 1-11,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,1584,0,173
1737041682782,0,randomPageSize,200,OK,Http URL/API Test 1-11,text,true,,0,0,20,20,null,0,0,0
1737041681310,1481,Login,200,,Http URL/API Test 1-13,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,1481,0,196
1737041682791,1,randomPageSize,200,OK,Http URL/API Test 1-13,text,true,,0,0,20,20,null,0,0,0
1737041681646,1253,Login,200,,Http URL/API Test 1-20,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,1253,0,196
1737041682899,0,randomPageSize,200,OK,Http URL/API Test 1-20,text,true,,0,0,20,20,null,0,0,0
1737041682783,316,Get the List of Default config for the Departments,200,,Http URL/API Test 1-11,text,true,,398,1106,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/department/config/list?sortKey=enName,312,0,0
1737041682313,807,Search Rule,200,,Http URL/API Test 1-5,text,true,,20086,1094,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/userrules?sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC&pageNumber=5&pageSize=16,695,0,0
1737041682615,526,Get List of Cities,200,,Http URL/API Test 1-9,text,true,,7091,1102,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/city?lang=en&pageNumber=4&pageSize=8&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,526,0,0
1737041683099,343,Search Rule,200,,Http URL/API Test 1-11,text,true,,13897,1093,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/userrules?sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC&pageNumber=3&pageSize=8,245,0,0
1737041681497,4184,Login,200,,Http URL/API Test 1-17,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4183,0,159
1737041685681,0,randomPageSize,200,OK,Http URL/API Test 1-17,text,true,,0,0,20,20,null,0,0,0
1737041681365,4318,Login,200,,Http URL/API Test 1-14,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4318,0,163
1737041685683,1,randomPageSize,200,OK,Http URL/API Test 1-14,text,true,,0,0,20,20,null,0,0,0
1737041681595,4091,Login,200,,Http URL/API Test 1-19,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4091,0,165
1737041680796,4890,Login,200,,Http URL/API Test 1-3,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4890,0,299
1737041685686,1,randomPageSize,200,OK,Http URL/API Test 1-19,text,true,,0,0,20,20,null,0,0,0
1737041685686,1,randomPageSize,200,OK,Http URL/API Test 1-3,text,true,,0,0,20,20,null,0,0,0
1737041680698,4990,Login,200,,Http URL/API Test 1-1,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4990,0,420
1737041681402,4286,Login,200,,Http URL/API Test 1-15,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4286,0,189
1737041685688,0,randomPageSize,200,OK,Http URL/API Test 1-15,text,true,,0,0,20,20,null,0,0,0
1737041685688,0,randomPageSize,200,OK,Http URL/API Test 1-1,text,true,,0,0,20,20,null,0,0,0
1737041680947,4741,Login,200,,Http URL/API Test 1-6,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4741,0,158
1737041681149,4539,Login,200,,Http URL/API Test 1-10,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4539,0,193
1737041685688,1,randomPageSize,200,OK,Http URL/API Test 1-6,text,true,,0,0,20,20,null,0,0,0
1737041685688,1,randomPageSize,200,OK,Http URL/API Test 1-10,text,true,,0,0,20,20,null,0,0,0
1737041681252,4439,Login,200,,Http URL/API Test 1-12,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4439,0,166
1737041685691,1,randomPageSize,200,OK,Http URL/API Test 1-12,text,true,,0,0,20,20,null,0,0,0
1737041681022,4672,Login,200,,Http URL/API Test 1-7,text,true,,1594,419,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4672,0,171
1737041685694,0,randomPageSize,200,OK,Http URL/API Test 1-7,text,true,,0,0,20,20,null,0,0,0
1737041685681,508,Search Rule,200,,Http URL/API Test 1-17,text,true,,8382,1093,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/userrules?sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC&pageNumber=2&pageSize=8,508,0,0
1737041685689,533,Search Rule,200,,Http URL/API Test 1-15,text,true,,20086,1094,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/userrules?sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC&pageNumber=5&pageSize=16,502,0,0
1737041685687,599,Search Rule,200,,Http URL/API Test 1-19,text,true,,9122,1093,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/userrules?sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC&pageNumber=4&pageSize=8,599,0,0
1737041683142,3162,Get the List of Alerts,200,,Http URL/API Test 1-9,text,true,,457,1332,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/alerts?lang=en&pageNumber=5&pageSize=8&sortKey=createdTime&sortDirection=DESC&timeZone=Asia%2FRiyadh,3162,0,0
1737041685692,625,Get List of Devices,200,,Http URL/API Test 1-12,text,true,,457,1276,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/devices?pageNumber=2&pageSize=16&sortKey=createdTime&sortDirection=DESC,625,0,0
1737041685695,637,Get List of Devices,200,,Http URL/API Test 1-7,text,true,,457,1276,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/devices?pageNumber=1&pageSize=16&sortKey=createdTime&sortDirection=DESC,637,0,0
1737041685689,701,Search Rule,200,,Http URL/API Test 1-6,text,true,,24979,1094,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/userrules?sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC&pageNumber=4&pageSize=16,602,0,0
1737041685687,879,Search Users,200,,Http URL/API Test 1-3,text,true,,12260,1089,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/users?pageNumber=2&pageSize=8&sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC,878,0,0
1737041682900,3754,Get List of Department,200,,Http URL/API Test 1-20,text,true,,10764,1108,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/department?lang=en&pageNumber=3&pageSize=8&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,3753,0,0
1737041686190,546,Search Users,200,,Http URL/API Test 1-17,text,true,,12202,1089,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/users?pageNumber=3&pageSize=8&sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC,545,0,0
1737041685684,1183,Search Users,200,,Http URL/API Test 1-14,text,true,,24173,1090,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/users?pageNumber=5&pageSize=16&sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC,1079,0,0
1737041686567,504,Search Rule,200,,Http URL/API Test 1-3,text,true,,8382,1093,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/userrules?sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC&pageNumber=2&pageSize=8,503,0,0
1737041686737,359,Get List of Devices,200,,Http URL/API Test 1-17,text,true,,457,1275,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/devices?pageNumber=1&pageSize=8&sortKey=createdTime&sortDirection=DESC,359,0,0
1737041686333,965,Get the List of Alerts,200,,Http URL/API Test 1-7,text,true,,13673,1333,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/alerts?lang=en&pageNumber=2&pageSize=16&sortKey=createdTime&sortDirection=DESC&timeZone=Asia%2FRiyadh,852,0,0
1737041686305,1076,Get list of Tasks,200,,Http URL/API Test 1-9,text,true,,3171,1147,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/tasks?pageNumber=4&pageSize=8,1076,0,0
1737041687096,401,Get the List of Default config for the Departments,200,,Http URL/API Test 1-17,text,true,,988,1106,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/department/config/list?sortKey=enName,401,0,0
1737041685689,2142,Get List of Devices,200,,Http URL/API Test 1-1,text,true,,4920,1275,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/devices?pageNumber=1&pageSize=8&sortKey=createdTime&sortDirection=DESC,2142,0,0
1737041687509,460,Get List of Zones,200,,Http URL/API Test 1-17,text,true,,11537,1154,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/zones?sortKey=status&sortDirection=ASC,460,0,0
1737041686654,1450,Get List of Zones,200,,Http URL/API Test 1-20,text,true,,197420,1116,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/zones?sortKey=status&sortDirection=ASC,1175,0,0
1737041686287,1874,Get List of Alert Profiles,200,,Http URL/API Test 1-19,text,true,,457,1192,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/alertprofiles?pageNumber=1&pageSize=8&sortKey=createdTime&sortDirection=ASC,1874,0,0
1737041687298,922,Get List of Regions,200,,Http URL/API Test 1-7,text,true,,6626,1105,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/region?lang=en&pageNumber=3&pageSize=16&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,922,0,0
1737041687382,841,Search Users,200,,Http URL/API Test 1-9,text,true,,21541,1089,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/users?pageNumber=4&pageSize=8&sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC,739,0,0
1737041687831,533,Search Rule,200,,Http URL/API Test 1-1,text,true,,18432,1093,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/userrules?sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC&pageNumber=1&pageSize=8,414,0,0
1737041682624,5927,Get the List of Alerts For Map,200,,Http URL/API Test 1-16,text,true,,457,1364,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/alerts?lang=en&pageNumber=3&pageSize=16&sortKey=createdTime&sortDirection=DESC,5927,0,0
1737041688163,392,Get List of Devices,200,,Http URL/API Test 1-19,text,true,,457,1275,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/devices?pageNumber=1&pageSize=8&sortKey=createdTime&sortDirection=DESC,392,0,0
1737041688365,239,Get the List of Default config for the Departments,200,,Http URL/API Test 1-1,text,true,,398,1106,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/department/config/list?sortKey=enName,239,0,0
1737041687970,649,Get the List of Alerts For Map,200,,Http URL/API Test 1-17,text,true,,457,1363,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/alerts?lang=en&pageNumber=3&pageSize=8&sortKey=createdTime&sortDirection=DESC,649,0,0
1737041686868,2085,Get List of Department,200,,Http URL/API Test 1-14,text,true,,21292,1109,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/department?lang=en&pageNumber=3&pageSize=16&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,2085,0,0
1737041688551,642,Search Rule,200,,Http URL/API Test 1-16,text,true,,21835,1094,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/userrules?sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC&pageNumber=1&pageSize=16,531,0,0
1737041688221,1348,Get List of Alert Profiles,200,,Http URL/API Test 1-7,text,true,,458,1193,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/alertprofiles?pageNumber=5&pageSize=16&sortKey=createdTime&sortDirection=ASC,1348,0,0
1737041688104,1509,Get List of Cities,200,,Http URL/API Test 1-20,text,true,,6926,1102,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/city?lang=en&pageNumber=5&pageSize=8&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,1509,0,0
1737041688620,1065,Get the List of Alerts,200,,Http URL/API Test 1-17,text,true,,6938,1332,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/alerts?lang=en&pageNumber=3&pageSize=8&sortKey=createdTime&sortDirection=DESC&timeZone=Asia%2FRiyadh,1065,0,0
1737041689613,302,Get the List of Default config for the Departments,200,,Http URL/API Test 1-20,text,true,,5403,1067,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/department/config/list?sortKey=enName,302,0,0
1737041688555,1488,Get List of Cities,200,,Http URL/API Test 1-19,text,true,,7091,1102,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/city?lang=en&pageNumber=4&pageSize=8&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,1488,0,0
1737041689193,954,Search Users,200,,Http URL/API Test 1-16,text,true,,18190,1090,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/users?pageNumber=3&pageSize=16&sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC,952,0,0
1737041690044,470,Get List of Containers,200,,Http URL/API Test 1-19,text,true,,457,1334,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/containers?pageNumber=4&pageSize=8&sortKey=createdTime&sortDirection=DESC,470,0,0
1737041690514,659,Get the List of Alerts For Map,200,,Http URL/API Test 1-19,text,true,,457,1363,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/alerts?lang=en&pageNumber=1&pageSize=8&sortKey=createdTime&sortDirection=DESC,659,0,0
1737041689686,1828,Get List of Alert Profiles,200,,Http URL/API Test 1-17,text,true,,458,1192,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/alertprofiles?pageNumber=2&pageSize=8&sortKey=createdTime&sortDirection=ASC,1828,0,0
1737041691173,378,Get the List of Default config for the Departments,200,,Http URL/API Test 1-19,text,true,,921,1106,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/department/config/list?sortKey=enName,378,0,0
1737041691551,1705,Get List of Department,200,,Http URL/API Test 1-19,text,true,,10700,1108,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/department?lang=en&pageNumber=5&pageSize=8&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,1705,0,0
1737041693257,919,Get List of Regions,200,,Http URL/API Test 1-19,text,true,,3546,1104,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/region?lang=en&pageNumber=2&pageSize=8&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,919,0,0
1737041682615,11624,Search Zones for List For Map,200,,Http URL/API Test 1-4,text,true,,5337,1100,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/zones/map/list?pageSize=16&pageNumber=5&&sortKey=occupied&sortDirection=DESC,11624,0,0
1737041694240,1188,Get list of Tasks,200,,Http URL/API Test 1-4,text,true,,6652,1148,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/tasks?pageNumber=2&pageSize=16,1188,0,0
1737041695429,898,Get List of Regions,200,,Http URL/API Test 1-4,text,true,,6688,1105,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/region?lang=en&pageNumber=1&pageSize=16&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,898,0,0
1737041696327,1335,Search Users,200,,Http URL/API Test 1-4,text,true,,31215,1090,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/users?pageNumber=2&pageSize=16&sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC,1229,0,0
1737041697662,2147,Get List of Department,200,,Http URL/API Test 1-4,text,true,,20591,1109,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/department?lang=en&pageNumber=5&pageSize=16&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,2146,0,0
1737041683442,16775,Search Zones for List For Map,200,,Http URL/API Test 1-11,text,true,,2950,1099,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/zones/map/list?pageSize=8&pageNumber=2&&sortKey=occupied&sortDirection=DESC,16775,0,0
1737041699810,407,Get the List of Default config for the Departments,200,,Http URL/API Test 1-4,text,true,,921,1106,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/department/config/list?sortKey=enName,407,0,0
1737041700218,513,Get List of Zones,200,,Http URL/API Test 1-11,text,true,,398,1154,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/zones?sortKey=status&sortDirection=ASC,513,0,0
1737041700218,890,Get List of Cities,200,,Http URL/API Test 1-4,text,true,,458,1103,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/city?lang=en&pageNumber=5&pageSize=16&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,890,0,0
1737041701108,557,Get List of Zones,200,,Http URL/API Test 1-4,text,true,,1969,1154,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/zones?sortKey=status&sortDirection=ASC,557,0,0
1737041701665,1932,Get List of Alert Profiles,200,,Http URL/API Test 1-4,text,true,,457,1193,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/alertprofiles?pageNumber=4&pageSize=16&sortKey=createdTime&sortDirection=ASC,1931,0,0
1737041700732,3084,Get the List of Alerts,200,,Http URL/API Test 1-11,text,true,,457,1332,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/alerts?lang=en&pageNumber=5&pageSize=8&sortKey=createdTime&sortDirection=DESC&timeZone=Asia%2FRiyadh,3084,0,0
1737041703817,2032,Get List of Containers,200,,Http URL/API Test 1-11,text,true,,3569,1334,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/containers?pageNumber=2&pageSize=8&sortKey=createdTime&sortDirection=DESC,2032,0,0
1737041687072,18948,Get List of Devices,200,,Http URL/API Test 1-3,text,true,,4879,1275,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/devices?pageNumber=5&pageSize=8&sortKey=createdTime&sortDirection=DESC,18948,0,0
1737041682792,23413,Get List of Containers,200,,Http URL/API Test 1-13,text,true,,3475,1334,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/containers?pageNumber=3&pageSize=8&sortKey=createdTime&sortDirection=DESC,23413,0,0
1737041706206,408,Get the List of Default config for the Departments,200,,Http URL/API Test 1-13,text,true,,954,1106,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/department/config/list?sortKey=enName,408,0,0
1737041705849,896,Search Users,200,,Http URL/API Test 1-11,text,true,,21533,1089,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/users?pageNumber=4&pageSize=8&sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC,896,0,0
1737041706021,820,Get list of Tasks,200,,Http URL/API Test 1-3,text,true,,3010,1147,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/tasks?pageNumber=2&pageSize=8,820,0,0
1737041706746,2068,Get List of Alert Profiles,200,,Http URL/API Test 1-11,text,true,,457,1192,20,20,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/alertprofiles?pageNumber=1&pageSize=8&sortKey=createdTime&sortDirection=ASC,2068,0,0
